,temperature,rain_1h,snow_1h,clouds_percentage,population_density,hour,_Christmas Day,_Columbus Day,_Independence Day,_Labor Day,_Martin Luther King Jr Day,_Memorial Day,_New Years Day,_None,_State Fair,_Thanksgiving Day,_Veterans Day,_Washingtons Birthday
30790,267.72,0.0,0.0,1,2711,18,0,0,0,0,0,0,0,1,0,0,0,0
12311,266.9,0.0,0.0,90,3079,8,0,0,0,0,0,0,0,1,0,0,0,0
34439,294.95,0.0,0.0,75,3636,18,0,0,0,0,0,0,0,1,0,0,0,0
25422,296.35,0.0,0.0,20,674,0,0,0,0,0,0,0,0,1,0,0,0,0
34421,295.69,0.0,0.0,20,1568,8,0,0,0,0,0,0,0,1,0,0,0,0
45387,290.8,0.0,0.0,1,3121,5,0,0,0,0,0,0,0,1,0,0,0,0
5007,275.62,0.0,0.0,90,2452,20,0,0,0,0,0,0,0,1,0,0,0,0
14565,294.02,0.0,0.0,1,6413,16,0,0,0,0,0,0,0,1,0,0,0,0
4230,274.67,0.0,0.0,90,1070,23,0,0,0,0,0,0,0,1,0,0,0,0
1728,272.11,0.0,0.0,1,4757,11,0,0,0,0,0,0,0,1,0,0,0,0
44702,293.21,0.0,0.0,20,4778,11,0,0,0,0,0,0,0,1,0,0,0,0
43701,290.57,0.0,0.0,1,4837,13,0,0,0,0,0,0,0,1,0,0,0,0
31717,262.68,0.0,0.0,1,4699,8,0,0,0,0,0,0,0,1,0,0,0,0
12620,249.52,0.0,0.0,40,510,2,0,0,0,0,0,0,0,1,0,0,0,0
18753,287.95,0.0,0.0,1,4779,14,0,0,0,0,0,0,0,1,0,0,0,0
23971,299.07,0.0,0.0,20,4375,18,0,0,0,0,0,0,0,1,0,0,0,0
4562,273.84,0.0,0.0,40,2235,21,0,0,0,0,0,0,0,1,0,0,0,0
37626,289.15,0.0,0.0,90,2003,21,0,0,0,0,0,0,0,1,0,0,0,0
38125,285.68,0.0,0.0,1,365,3,0,0,0,0,0,0,0,1,0,0,0,0
7002,295.34,0.0,0.0,68,4256,11,0,0,0,0,0,0,0,1,0,0,0,0
29303,274.95,0.0,0.0,1,4778,10,0,0,0,0,0,0,0,1,0,0,0,0
46927,299.61,0.0,0.0,1,5707,15,0,0,0,0,0,0,0,1,0,0,0,0
48053,286.65,0.25,0.0,90,234,2,0,0,0,0,0,0,0,1,0,0,0,0
44126,296.51,0.0,0.0,1,3050,20,0,0,0,0,0,0,0,1,0,0,0,0
21289,265.35,0.0,0.0,90,2024,21,0,0,0,0,0,0,0,1,0,0,0,0
34598,287.89,0.0,0.0,1,993,5,0,0,0,0,0,0,0,1,0,0,0,0
6864,291.26,3.18,0.0,88,4357,18,0,0,0,0,0,0,0,1,0,0,0,0
40475,275.65,0.0,0.0,1,1125,23,0,0,0,0,0,0,0,1,0,0,0,0
42750,271.22,0.0,0.0,1,329,2,0,0,0,0,0,0,0,1,0,0,0,0
13515,283.84,0.0,0.0,40,6694,16,0,0,0,0,0,0,0,1,0,0,0,0
25985,292.8,0.0,0.0,90,6068,7,0,0,0,0,0,0,0,1,0,0,0,0
21151,262.08,0.0,0.0,90,6377,7,0,0,0,0,0,0,0,1,0,0,0,0
27904,287.84,0.0,0.0,40,4029,18,0,0,0,0,0,0,0,1,0,0,0,0
44755,294.65,0.0,0.0,75,5220,12,0,0,0,0,0,0,0,1,0,0,0,0
19034,282.23,0.0,0.0,1,2048,22,0,0,0,0,0,0,0,1,0,0,0,0
45169,291.08,0.0,0.0,75,6295,7,0,0,0,0,0,0,0,1,0,0,0,0
91,278.04,0.0,0.0,20,5191,11,0,0,0,0,0,0,0,1,0,0,0,0
18768,278.51,0.0,0.0,1,703,5,0,0,0,0,0,0,0,1,0,0,0,0
38253,284.88,0.0,0.0,1,1586,23,0,0,0,0,0,0,0,1,0,0,0,0
31240,272.15,0.0,0.0,75,6383,8,0,0,0,0,0,0,0,1,0,0,0,0
39827,270.93,0.0,0.0,90,5448,15,0,0,0,0,0,0,0,1,0,0,0,0
7341,292.78,0.0,0.0,68,2131,22,0,0,0,0,0,0,0,1,0,0,0,0
40635,262.88,0.0,0.0,90,3383,15,0,0,0,0,0,0,0,1,0,0,0,0
45282,297.35,0.0,0.0,75,4235,13,0,0,0,0,0,0,0,1,0,0,0,0
44808,292.79,0.0,0.0,90,3367,9,0,0,0,0,0,0,0,1,0,0,0,0
16608,292.54,1.09,0.0,90,5907,16,0,0,0,0,0,0,0,1,0,0,0,0
25680,298.15,0.0,0.0,48,4773,14,0,0,0,0,0,0,0,1,0,0,0,0
26993,283.68,0.0,0.0,0,5267,8,0,0,0,0,0,0,0,1,0,0,0,0
26466,289.72,0.0,0.0,75,277,2,0,0,0,0,0,0,0,1,0,0,0,0
33506,283.64,0.0,0.0,75,6739,7,0,0,0,0,0,0,0,1,0,0,0,0
38324,281.51,0.0,0.0,1,1912,22,0,0,0,0,0,0,0,1,0,0,0,0
28028,280.84,0.0,0.0,1,2450,21,0,0,0,0,0,0,0,1,0,0,0,0
41213,264.51,0.0,0.0,90,3752,16,0,0,0,0,0,0,0,1,0,0,0,0
19087,288.5,0.0,0.0,1,2522,20,0,0,0,0,0,0,0,1,0,0,0,0
26836,289.96,0.0,0.0,92,2571,20,0,0,0,0,0,0,0,1,0,0,0,0
2089,275.22,0.0,0.0,90,4130,16,0,0,0,0,0,0,0,1,0,0,0,0
22241,271.93,0.0,0.0,40,5857,6,0,0,0,0,0,0,0,1,0,0,0,0
10667,260.57,0.0,0.0,90,804,5,0,0,0,0,0,0,0,1,0,0,0,0
6537,292.07,0.0,0.0,90,1311,23,0,0,0,0,0,0,0,1,0,0,0,0
19096,291.19,0.0,0.0,1,5156,14,0,0,0,0,0,0,0,1,0,0,0,0
38008,278.48,0.0,0.0,1,382,3,0,0,0,0,0,0,0,1,0,0,0,0
4718,268.7,0.0,0.0,1,571,0,0,0,0,0,0,0,0,1,0,0,0,0
4376,270.4,0.0,0.0,90,5496,6,0,0,0,0,0,0,0,1,0,0,0,0
23172,286.66,0.25,0.0,90,2543,21,0,0,0,0,0,0,0,1,0,0,0,0
30168,271.62,0.0,0.0,90,526,1,0,0,0,0,0,0,0,1,0,0,0,0
8616,301.07,0.0,0.0,0,4758,18,0,0,0,0,0,0,0,1,0,0,0,0
8397,296.46,0.0,0.0,88,3508,19,0,0,0,0,0,0,0,1,0,0,0,0
38565,274.79,0.0,0.0,90,2204,21,0,0,0,0,0,0,0,1,0,0,0,0
36605,290.79,0.0,0.0,90,3047,23,0,0,0,0,0,0,0,1,0,0,0,0
11572,276.793,0.0,0.0,64,2278,8,0,0,0,0,0,0,0,1,0,0,0,0
16803,296.19,0.0,0.0,1,2936,22,0,0,0,0,0,0,0,1,0,0,0,0
47778,287.93,2.16,0.0,90,351,1,0,0,0,0,0,0,0,1,0,0,0,0
48189,282.18,0.0,0.0,90,4049,11,0,0,0,0,0,0,0,1,0,0,0,0
29489,274.93,0.0,0.0,90,2016,20,0,0,0,0,0,0,0,1,0,0,0,0
13885,279.57,0.25,0.0,90,269,2,0,0,0,0,0,0,0,1,0,0,0,0
22164,281.75,0.0,0.0,90,5294,13,0,0,0,0,0,0,0,1,0,0,0,0
15827,301.0,0.0,0.0,1,6608,16,0,0,0,0,0,0,0,1,0,0,0,0
14608,296.77,0.0,0.0,48,4116,11,0,0,0,0,0,0,0,1,0,0,0,0
13616,281.91,0.0,0.0,90,3265,21,0,0,0,0,0,0,0,1,0,0,0,0
44491,294.87,0.0,0.0,90,3036,19,0,0,0,0,0,0,0,1,0,0,0,0
10106,274.66,0.0,0.0,1,3866,15,0,0,0,0,0,0,0,1,0,0,0,0
31477,269.95,0.0,0.0,1,1056,6,0,0,0,0,0,0,0,1,0,0,0,0
23516,298.67,0.0,0.0,20,4569,14,0,0,0,0,0,0,0,1,0,0,0,0
37498,290.41,0.0,0.0,90,6255,17,0,0,0,0,0,0,0,1,0,0,0,0
30903,266.41,0.0,0.0,75,2020,22,0,0,0,0,0,0,0,1,0,0,0,0
11334,264.63,0.0,0.0,64,4839,13,0,0,0,0,0,0,0,1,0,0,0,0
7198,290.26,0.0,0.0,0,6386,6,0,0,0,0,0,0,0,1,0,0,0,0
20900,266.74,0.0,0.0,90,2569,5,0,0,0,0,0,0,0,1,0,0,0,0
3703,260.88,0.0,0.0,1,4570,6,0,0,0,0,0,0,0,1,0,0,0,0
1757,274.96,0.0,0.0,90,6695,16,0,0,0,0,0,0,0,1,0,0,0,0
22063,277.44,0.0,0.0,90,632,1,0,0,0,0,0,0,0,1,0,0,0,0
1732,272.51,0.0,0.0,1,5867,15,0,0,0,0,0,0,0,1,0,0,0,0
22090,271.55,0.0,0.0,1,299,1,0,0,0,0,0,0,0,1,0,0,0,0
16293,298.38,0.0,0.0,75,729,0,0,0,0,0,0,0,0,1,0,0,0,0
20437,269.3,0.0,0.0,1,2772,5,0,0,0,0,0,0,0,1,0,0,0,0
34670,291.15,0.0,0.0,5,2286,22,0,0,0,0,0,0,0,1,0,0,0,0
28537,272.95,0.0,0.0,90,2911,10,0,0,0,0,0,0,0,1,0,0,0,0
32312,281.48,0.0,0.0,90,812,4,0,0,0,0,0,0,0,1,0,0,0,0
7658,297.92,0.0,0.0,8,794,1,0,0,0,0,0,0,0,1,0,0,0,0
46109,299.94,0.0,0.0,90,5413,15,0,0,0,0,0,0,0,1,0,0,0,0
11813,251.15,0.0,0.0,1,4181,14,0,0,0,0,0,0,0,1,0,0,0,0
15749,299.16,0.0,0.0,90,6571,16,0,0,0,0,0,0,0,1,0,0,0,0
44421,290.68,0.0,0.0,1,401,4,0,0,0,0,0,0,0,1,0,0,0,0
31580,270.22,0.0,0.0,40,2692,5,0,0,0,0,0,0,0,1,0,0,0,0
6041,299.52,0.0,0.0,40,5036,13,0,0,0,0,0,0,0,1,0,0,0,0
25525,288.74,0.0,0.0,0,642,3,0,0,0,0,0,0,0,1,0,0,0,0
47058,293.86,1.02,0.0,5,3156,21,0,0,0,0,0,0,0,1,0,0,0,0
26455,297.36,0.0,0.0,1,6176,16,0,0,0,0,0,0,0,1,0,0,0,0
20355,269.43,0.0,0.0,1,3206,12,0,0,0,0,0,0,0,1,0,0,0,0
35452,292.21,0.0,0.0,1,1211,23,0,0,0,0,0,0,0,1,0,0,0,0
22210,278.07,0.0,0.0,40,2907,9,0,0,0,0,0,0,0,1,0,0,0,0
16730,293.25,0.0,0.0,1,2583,21,0,0,0,0,0,0,0,1,0,0,0,0
45251,296.08,0.0,0.0,1,4318,10,0,0,0,0,0,0,0,1,0,0,0,0
39819,269.61,0.0,0.0,90,3960,10,0,0,0,0,0,0,0,1,0,0,0,0
26536,297.93,0.0,0.0,1,4049,18,0,0,0,0,0,0,0,1,0,0,0,0
2599,261.61,0.0,0.0,90,4836,15,0,0,0,0,0,0,0,1,0,0,0,0
46500,291.0,0.0,0.0,1,288,2,0,0,0,0,0,0,0,1,0,0,0,0
44871,290.51,0.0,0.0,40,2947,5,0,0,0,0,0,0,0,1,0,0,0,0
1831,271.98,0.0,0.0,90,1607,17,0,0,0,0,0,0,0,1,0,0,0,0
10414,271.44,0.0,0.0,64,4409,15,0,0,0,0,0,0,0,1,0,0,0,0
35197,293.09,0.0,0.0,75,2861,9,0,0,0,0,0,0,0,1,0,0,0,0
33067,275.58,0.0,0.0,90,5932,7,0,0,0,0,0,0,0,1,0,0,0,0
14883,288.9,0.0,0.0,92,418,1,0,0,0,0,0,0,0,1,0,0,0,0
42346,272.65,0.0,0.0,1,259,2,0,0,0,0,0,0,0,1,0,0,0,0
45677,295.89,0.0,0.0,40,348,3,0,0,0,0,0,0,0,1,0,0,0,0
16930,295.87,0.0,0.0,1,4287,10,0,0,0,0,0,0,0,1,0,0,0,0
40072,253.65,0.0,0.0,20,2957,12,0,0,0,0,0,0,0,1,0,0,0,0
33912,281.03,0.0,0.0,90,2238,21,0,0,0,0,0,0,0,1,0,0,0,0
13967,277.0,5.11,0.0,90,3194,12,0,0,0,0,0,0,0,1,0,0,0,0
24295,294.05,0.0,0.0,12,782,5,0,0,0,0,0,0,0,1,0,0,0,0
33319,281.02,0.0,0.0,75,740,0,0,0,0,0,0,0,0,1,0,0,0,0
38323,281.15,0.0,0.0,1,2686,21,0,0,0,0,0,0,0,1,0,0,0,0
44180,291.94,0.0,0.0,1,365,2,0,0,0,0,0,0,0,1,0,0,0,0
13314,280.95,0.0,0.0,90,5533,6,0,0,0,0,0,0,0,1,0,0,0,0
23646,289.64,0.0,0.0,90,3029,5,0,0,0,0,0,0,0,1,0,0,0,0
1089,279.9,0.0,0.0,90,462,5,0,0,0,0,0,0,0,1,0,0,0,0
26636,291.94,4.74,0.0,75,5272,17,0,0,0,0,0,0,0,1,0,0,0,0
3807,266.42,0.0,0.0,90,367,3,0,0,0,0,0,0,0,1,0,0,0,0
39621,267.28,0.0,0.0,90,1441,6,0,0,0,0,0,0,0,1,0,0,0,0
28498,277.97,0.0,0.0,5,3905,17,0,0,0,0,0,0,0,1,0,0,0,0
28737,275.42,0.0,0.0,90,6109,17,0,0,0,0,0,0,0,1,0,0,0,0
18772,284.55,0.0,0.0,75,5472,12,0,0,0,0,0,0,0,1,0,0,0,0
45634,293.08,0.0,0.0,1,2428,8,0,0,0,0,0,0,0,1,0,0,0,0
38212,288.86,0.0,0.0,90,3843,10,0,0,0,0,0,0,0,1,0,0,0,0
3927,266.32,0.0,0.0,1,3111,22,0,0,0,0,0,0,0,1,0,0,0,0
33392,285.69,0.0,0.0,1,1314,1,0,0,0,0,0,0,0,1,0,0,0,0
4682,277.21,0.0,0.0,90,3166,10,0,0,0,0,0,0,0,1,0,0,0,0
45034,299.49,0.0,0.0,40,393,4,0,0,0,0,0,0,0,1,0,0,0,0
46901,292.44,0.0,0.0,75,4762,13,0,0,0,0,0,0,0,1,0,0,0,0
15586,288.85,0.0,0.0,1,2776,5,0,0,0,0,0,0,0,1,0,0,0,0
6058,285.43,0.0,0.0,1,5903,6,0,0,0,0,0,0,0,1,0,0,0,0
47344,291.76,0.25,0.0,1,1141,6,0,0,0,0,0,0,0,1,0,0,0,0
4520,270.63,0.0,0.0,90,2460,5,0,0,0,0,0,0,0,1,0,0,0,0
35668,298.28,0.0,0.0,90,2874,20,0,0,0,0,0,0,0,1,0,0,0,0
30871,261.15,0.0,0.0,1,5072,14,0,0,0,0,0,0,0,1,0,0,0,0
18317,297.62,0.25,0.0,90,955,23,0,0,0,0,0,0,0,1,0,0,0,0
37599,289.86,0.0,0.0,75,3706,21,0,0,0,0,0,0,0,1,0,0,0,0
4994,273.08,0.0,0.0,90,3069,8,0,0,0,0,0,0,0,1,0,0,0,0
5816,290.44,0.0,0.0,1,6027,17,0,0,0,0,0,0,0,1,0,0,0,0
19182,281.15,0.0,0.0,90,5687,6,0,0,0,0,0,0,0,1,0,0,0,0
36476,290.86,0.0,0.0,1,5454,6,0,0,0,0,0,0,0,1,0,0,0,0
19471,274.65,0.0,0.0,1,1302,6,0,0,0,0,0,0,0,1,0,0,0,0
44023,284.79,0.0,0.0,75,4455,10,0,0,0,0,0,0,0,1,0,0,0,0
36886,294.08,0.0,0.0,20,303,4,0,0,0,0,0,0,0,1,0,0,0,0
23696,291.24,0.0,0.0,90,4252,18,0,0,0,0,0,0,0,1,0,0,0,0
8260,295.03,5.97,0.0,64,3216,20,0,0,0,0,0,0,0,1,0,0,0,0
10438,257.95,0.0,0.0,20,4179,10,0,0,0,0,0,0,0,1,0,0,0,0
43196,275.22,0.0,0.0,90,2882,19,0,0,0,0,0,0,0,1,0,0,0,0
31201,277.02,0.0,0.0,1,2622,5,0,0,0,0,0,0,0,1,0,0,0,0
30029,259.95,0.0,0.0,1,720,1,0,0,0,0,0,0,0,1,0,0,0,0
6868,289.68,0.0,0.0,92,1826,22,0,0,0,0,0,0,0,1,0,0,0,0
31442,267.37,0.0,0.0,5,3225,21,0,0,0,0,0,0,0,1,0,0,0,0
8248,288.15,0.0,0.0,0,373,3,0,0,0,0,0,0,0,1,0,0,0,0
24502,295.49,0.0,0.0,75,5347,17,0,0,0,0,0,0,0,1,0,0,0,0
17771,292.21,0.0,0.0,1,2867,21,0,0,0,0,0,0,0,1,0,0,0,0
35575,297.08,0.0,0.0,1,3738,10,0,0,0,0,0,0,0,1,0,0,0,0
29922,270.34,0.0,0.0,90,4151,9,0,0,0,0,0,0,0,1,0,0,0,0
19484,276.72,0.0,0.0,1,304,4,0,0,0,0,0,0,0,1,0,0,0,0
27256,292.17,0.0,0.0,0,4684,9,0,0,0,0,0,0,0,1,0,0,0,0
10046,265.44,0.0,0.0,1,425,3,0,0,0,0,0,0,0,1,0,0,0,0
1712,280.78,0.0,0.0,1,4551,18,0,0,0,0,0,0,0,1,0,0,0,0
32752,282.69,0.0,0.0,1,320,4,0,0,0,0,0,0,0,1,0,0,0,0
39314,281.58,0.0,0.0,1,4980,12,0,0,0,0,0,0,0,1,0,0,0,0
22764,284.49,0.38,0.0,90,966,23,0,0,0,0,0,0,0,1,0,0,0,0
19016,280.69,0.0,0.0,1,362,3,0,0,0,0,0,0,0,1,0,0,0,0
29797,253.46,0.0,0.0,75,2569,20,0,0,0,0,0,0,0,1,0,0,0,0
17334,295.82,0.0,0.0,40,368,3,0,0,0,0,0,0,0,1,0,0,0,0
44647,287.28,0.0,0.0,40,419,4,0,0,0,0,0,0,0,1,0,0,0,0
10340,274.36,0.51,0.0,64,6020,7,0,0,0,0,0,0,0,1,0,0,0,0
12392,273.73,0.0,0.0,90,2657,17,0,0,0,0,0,0,0,1,0,0,0,0
36740,297.75,0.0,0.0,75,5977,15,0,0,0,0,0,0,0,1,0,0,0,0
46420,294.79,0.0,0.0,90,2559,8,0,0,0,0,0,0,0,1,0,0,0,0
3718,271.25,0.0,0.0,90,2062,21,0,0,0,0,0,0,0,1,0,0,0,0
44792,295.29,0.0,0.0,90,5865,17,0,0,0,0,0,0,0,1,0,0,0,0
13222,276.39,0.28,0.0,90,4360,10,0,0,0,0,0,0,0,1,0,0,0,0
34557,299.48,0.0,0.0,40,4933,13,0,0,0,0,0,0,0,1,0,0,0,0
18537,291.46,0.85,0.0,90,386,3,0,0,0,0,0,0,0,1,0,0,0,0
24189,292.96,3.8,0.0,92,2830,19,0,0,0,0,0,0,0,1,0,0,0,0
38476,277.79,0.0,0.0,90,563,0,0,0,0,0,0,0,0,1,0,0,0,0
2136,266.19,0.0,0.0,90,6195,16,0,0,0,0,0,0,0,1,0,0,0,0
18246,288.11,0.0,0.0,1,2910,5,0,0,0,0,0,0,0,1,0,0,0,0
15620,297.84,0.0,0.0,75,4839,15,0,0,0,0,0,0,0,1,0,0,0,0
4022,269.74,0.0,0.0,40,4533,18,0,0,0,0,0,0,0,1,0,0,0,0
25440,303.19,0.0,0.0,40,4094,18,0,0,0,0,0,0,0,1,0,0,0,0
28165,282.96,0.0,0.0,90,3199,21,0,0,0,0,0,0,0,1,0,0,0,0
14886,288.21,0.0,0.0,92,849,4,0,0,0,0,0,0,0,1,0,0,0,0
27441,284.603,0.0,0.0,0,5862,8,0,0,0,0,0,0,0,1,0,0,0,0
3973,276.74,0.0,0.0,75,6356,15,0,0,0,0,0,0,0,1,0,0,0,0
43614,278.09,0.0,0.0,1,328,2,0,0,0,0,0,0,0,1,0,0,0,0
46070,290.22,0.0,0.0,90,902,6,0,0,0,0,0,0,0,1,0,0,0,0
34926,298.42,0.0,0.0,75,3499,19,0,0,0,0,0,0,0,1,0,0,0,0
27284,279.83,0.0,0.0,56,4397,13,0,0,0,0,0,0,0,1,0,0,0,0
43387,279.23,0.0,0.0,40,4827,18,0,0,0,0,0,0,0,1,0,0,0,0
31934,266.46,0.0,0.0,1,2666,5,0,0,0,0,0,0,0,1,0,0,0,0
28545,275.55,0.0,0.0,90,4511,14,0,0,0,0,0,0,0,1,0,0,0,0
37624,289.79,0.0,0.0,90,3060,19,0,0,0,0,0,0,0,1,0,0,0,0
25099,302.274,0.0,0.0,20,361,1,0,0,0,0,0,0,0,1,0,0,0,0
750,279.82,0.0,0.0,40,5985,17,0,0,0,0,0,0,0,1,0,0,0,0
27609,279.925,0.0,0.0,92,6000,17,0,0,0,0,0,0,0,1,0,0,0,0
7932,297.71,0.0,0.0,64,4758,18,0,0,0,0,0,0,0,1,0,0,0,0
17228,293.77,0.0,0.0,75,360,4,0,0,0,0,0,0,0,1,0,0,0,0
9072,280.89,0.0,0.0,1,2637,23,0,0,0,0,0,0,0,1,0,0,0,0
26894,283.33,0.0,0.0,80,5646,6,0,0,0,0,0,0,0,1,0,0,0,0
29279,265.14,0.0,0.0,1,4618,11,0,0,0,0,0,0,0,1,0,0,0,0
27528,279.832,0.0,0.0,0,2375,8,0,0,0,0,0,0,0,1,0,0,0,0
9731,278.69,0.0,0.0,64,4054,11,0,0,0,0,0,0,0,1,0,0,0,0
3390,269.97,0.0,0.0,90,6531,8,0,0,0,0,0,0,0,1,0,0,0,0
21840,278.29,0.0,0.0,75,5656,6,0,0,0,0,0,0,0,1,0,0,0,0
44578,301.28,0.0,0.0,40,3671,19,0,0,0,0,0,0,0,1,0,0,0,0
5150,273.36,0.0,0.0,90,5222,14,0,0,0,0,0,0,0,1,0,0,0,0
13854,286.24,0.0,0.0,75,3374,19,0,0,0,0,0,0,0,1,0,0,0,0
43015,272.29,0.0,0.0,1,5019,18,0,0,0,0,0,0,0,1,0,0,0,0
28198,275.09,0.0,0.0,90,4694,14,0,0,0,0,0,0,0,1,0,0,0,0
35710,301.08,0.0,0.0,40,4716,18,0,0,0,0,0,0,0,1,0,0,0,0
29051,260.72,0.0,0.0,90,380,2,0,0,0,0,0,0,0,1,0,0,0,0
7636,294.78,0.0,0.0,48,395,3,0,0,0,0,0,0,0,1,0,0,0,0
4957,275.35,0.0,0.0,90,6125,8,0,0,0,0,0,0,0,1,0,0,0,0
13726,273.23,0.25,0.0,90,4931,11,0,0,0,0,0,0,0,1,0,0,0,0
41360,261.61,0.0,0.0,90,3530,21,0,0,0,0,0,0,0,1,0,0,0,0
18590,298.21,0.0,0.0,1,6448,16,0,0,0,0,0,0,0,1,0,0,0,0
47802,288.6,1.01,0.0,90,4527,10,0,0,0,0,0,0,0,1,0,0,0,0
33444,281.62,0.0,0.0,1,2829,5,0,0,0,0,0,0,0,1,0,0,0,0
11127,248.13,0.0,0.0,1,4504,19,0,0,0,0,0,0,0,1,0,0,0,0
41800,259.9,0.0,0.0,75,3753,9,0,0,0,0,0,0,0,1,0,0,0,0
26986,283.99,0.0,0.0,0,384,1,0,0,0,0,0,0,0,1,0,0,0,0
34890,291.35,0.0,0.0,90,872,4,0,0,0,0,0,0,0,1,0,0,0,0
37535,284.51,0.0,0.0,40,6434,7,0,0,0,0,0,0,0,1,0,0,0,0
24218,291.56,0.0,0.0,0,775,0,0,0,0,0,0,0,0,1,0,0,0,0
12781,264.65,0.0,0.0,1,1220,0,0,0,0,0,0,0,0,1,0,0,0,0
13526,273.56,0.0,0.0,20,375,3,0,0,0,0,0,0,0,1,0,0,0,0
17543,287.8,0.0,0.0,90,5073,9,0,0,0,0,0,0,0,1,0,0,0,0
15328,294.03,0.0,0.0,40,4656,10,0,0,0,0,0,0,0,1,0,0,0,0
39706,259.65,0.0,0.0,1,5981,6,0,0,0,0,0,0,0,1,0,0,0,0
14909,290.69,0.0,0.0,1,6341,7,0,0,0,0,0,0,0,1,0,0,0,0
1153,266.15,0.0,0.0,20,2571,5,0,0,0,0,0,0,0,1,0,0,0,0
41259,252.22,0.0,0.0,1,925,4,0,0,0,0,0,0,0,1,0,0,0,0
35581,303.93,0.0,0.0,40,4569,16,0,0,0,0,0,0,0,1,0,0,0,0
23425,289.54,0.0,0.0,20,2631,19,0,0,0,0,0,0,0,1,0,0,0,0
35769,288.87,0.0,0.0,1,342,4,0,0,0,0,0,0,0,1,0,0,0,0
15021,295.06,0.0,0.0,0,4883,16,0,0,0,0,0,0,0,1,0,0,0,0
33878,282.95,0.0,0.0,90,955,6,0,0,0,0,0,0,0,1,0,0,0,0
9542,277.98,0.53,0.0,44,396,3,0,0,0,0,0,0,0,1,0,0,0,0
19568,281.22,0.0,0.0,90,6341,16,0,0,0,0,0,0,0,1,0,0,0,0
23210,284.18,0.25,0.0,90,4888,12,0,0,0,0,0,0,0,1,0,0,0,0
2647,266.41,0.0,0.0,90,1550,22,0,0,0,0,0,0,0,1,0,0,0,0
8562,297.93,0.0,0.0,68,5005,10,0,0,0,0,0,0,0,1,0,0,0,0
25193,296.1,0.0,0.0,90,8,1,0,0,0,0,0,0,0,1,0,0,0,0
33690,296.49,0.0,0.0,40,2720,21,0,0,0,0,0,0,0,1,0,0,0,0
45353,294.08,0.0,0.0,75,2910,20,0,0,0,0,0,0,0,1,0,0,0,0
40288,250.3,0.0,0.0,1,4189,9,0,0,0,0,0,0,0,1,0,0,0,0
42622,277.28,0.0,0.0,90,984,23,0,0,0,0,0,0,0,1,0,0,0,0
8389,295.22,0.0,0.0,0,5256,11,0,0,0,0,0,0,0,1,0,0,0,0
36029,289.65,0.0,0.0,90,4877,9,0,0,0,0,0,0,0,1,0,0,0,0
4032,258.88,0.0,0.0,1,697,6,0,0,0,0,0,0,0,1,0,0,0,0
9947,272.38,0.0,0.0,90,263,1,0,0,0,0,0,0,0,1,0,0,0,0
24846,299.53,0.0,0.0,75,3869,16,0,0,0,0,0,0,0,1,0,0,0,0
833,277.9,0.0,0.0,75,708,4,0,0,0,0,0,0,0,1,0,0,0,0
25758,295.81,0.0,0.0,24,2605,20,0,0,0,0,0,0,0,1,0,0,0,0
43826,285.84,0.0,0.0,40,3095,8,0,0,0,0,0,0,0,1,0,0,0,0
1443,269.4,0.0,0.0,40,4206,14,0,0,0,0,0,0,0,1,0,0,0,0
30849,267.59,0.0,0.0,90,6499,16,0,0,0,0,0,0,0,1,0,0,0,0
13257,272.52,0.25,0.0,90,2786,21,0,0,0,0,0,0,0,1,0,0,0,0
38376,274.65,0.0,0.0,90,2805,5,0,0,0,0,0,0,0,1,0,0,0,0
9331,282.55,0.0,0.0,90,4164,18,0,0,0,0,0,0,0,1,0,0,0,0
30701,261.34,0.0,0.0,1,356,1,0,0,0,0,0,0,0,1,0,0,0,0
21615,273.96,0.3,0.0,90,3606,19,0,0,0,0,0,0,0,1,0,0,0,0
41967,268.21,0.0,0.0,1,644,0,0,0,0,0,0,0,0,1,0,0,0,0
40282,250.86,0.0,0.0,1,299,3,0,0,0,0,0,0,0,1,0,0,0,0
20173,269.44,0.0,0.0,90,454,4,0,0,0,0,0,0,0,1,0,0,0,0
12501,253.27,0.0,0.0,1,369,3,0,0,0,0,0,0,0,1,0,0,0,0
35714,295.76,0.0,0.0,1,2499,22,0,0,0,0,0,0,0,1,0,0,0,0
40150,257.79,0.0,0.0,90,3529,9,0,0,0,0,0,0,0,1,0,0,0,0
30331,275.15,0.0,0.0,90,3854,10,0,0,0,0,0,0,0,1,0,0,0,0
33304,279.61,0.0,0.0,40,5170,9,0,0,0,0,0,0,0,1,0,0,0,0
21919,271.35,0.0,0.0,90,3637,9,0,0,0,0,0,0,0,1,0,0,0,0
38337,283.72,0.0,0.0,75,4872,11,0,0,0,0,0,0,0,1,0,0,0,0
14946,300.8,0.0,0.0,1,5344,13,0,0,0,0,0,0,0,1,0,0,0,0
36717,290.35,0.0,0.0,5,1728,22,0,0,0,0,0,0,0,1,0,0,0,0
1739,267.41,0.0,0.0,1,1946,22,0,0,0,0,0,0,0,1,0,0,0,0
27824,288.55,0.0,0.0,1,4549,12,0,0,0,0,0,0,0,1,0,0,0,0
784,272.31,0.0,0.0,1,338,3,0,0,0,0,0,0,0,1,0,0,0,0
393,284.67,0.0,0.0,100,3427,19,0,0,0,0,0,0,0,1,0,0,0,0
37413,296.32,0.0,0.0,40,4689,10,0,0,0,0,0,0,0,1,0,0,0,0
